"id","sex","age","rs","fid","agef","daddiff","rsf","mid","agem","mumdiff","rsm"
"kuneh","m",42.6849327087402,6.82000017166138,"x3o5o",61.6958885192871,19.0109596252441,8,"xwnwy",61.6958885192871,19.0109596252441,1
"ujhge","m",41.0027389526367,5,"f3ixh",72.04931640625,31.0465755462646,7,"dit9p",72.9643859863281,31.9616432189941,6
"ks836","m",36.6794509887695,5,NA,NA,NA,NA,NA,NA,NA,NA
"gk830","f",28.6739730834961,2,NA,NA,NA,NA,NA,NA,NA,NA
"zeem4","f",35.7698631286621,NA,NA,NA,NA,NA,NA,NA,NA,NA
"h7q8f","m",82.7123260498047,7,NA,NA,NA,NA,NA,NA,NA,NA
"qi1ip","m",48.687671661377,6.6399998664856,"yv3ox",79.0547943115234,30.3671226501465,5,"vjtmu",83.5726013183594,34.8849296569824,5
"ckv4w","f",18.758903503418,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ptm3g","m",27.0191783905029,2,"w50it",78.6137008666992,51.5945205688477,1,"c3cdp",73.9424667358398,46.9232864379883,1
"huj5c","f",53.6904106140137,9,"rah09",77.0904083251953,23.3999996185303,5,"ktlim",78.7315063476562,25.0410957336426,5
"rb1sk","m",62.1863021850586,6,NA,NA,NA,NA,NA,NA,NA,NA
"fg025","f",46.2794532775879,0,"svjgk",69.8000030517578,23.5205478668213,7,"shmnm",80.5780792236328,34.2986297607422,8
"n67is","f",17.6657543182373,0.819999992847443,"ks836",36.6794509887695,19.0136985778809,5,"iy6jp",35.6794509887695,18.0136985778809,5
"ryxk4","m",22.7616443634033,0.819999992847443,NA,NA,NA,NA,NA,NA,NA,NA
"r71dn","m",59.6958885192871,6,NA,NA,NA,NA,NA,NA,NA,NA
"doprf","f",29.6739730834961,3.64000010490417,"wkvbx",76.7068481445312,47.0328750610352,7,"mzg96",66.7013702392578,37.0273971557617,7
"cda90","f",21.1753425598145,0,"qk8ur",68.0356140136719,46.8602752685547,6,"qkcvg",33,11.8246574401855,3
"zmak2","f",67.7013702392578,8,NA,NA,NA,NA,NA,NA,NA,NA
"pelx6","m",44.6849327087402,8.64000034332275,NA,NA,NA,NA,NA,NA,NA,NA
"yfjjf","f",36.9890403747559,4.6399998664856,"bsnmn",60.6958885192871,23.7068500518799,7,"ddyp5",55.6931495666504,18.7041091918945,7
"kevqv","m",36.2547950744629,NA,"j5l7w",74.7068481445312,38.4520530700684,5,"fishc",50.2821922302246,14.0273971557617,5
"rav0e","f",16.758903503418,0,NA,NA,NA,NA,"w59di",43.6849327087402,26.9260272979736,6
"i0ema","f",29.76438331604,1,NA,NA,NA,NA,NA,NA,NA,NA
"pt63m","f",31.6767120361328,3.8199999332428,"wovdr",53.0054779052734,21.3287677764893,11,"jg4s2",52.689998626709,21.0132884979248,9
"jrofk","f",21.3999996185303,1,"sdpgv",57.6931495666504,36.2931518554688,11,"psbka",53.4137001037598,32.0136985778809,6
"q0ihp","m",23.6712322235107,NA,NA,NA,NA,NA,NA,NA,NA,NA
"qny1h","f",33.6767120361328,4.6399998664856,"dqclv",55.6931495666504,22.0164375305176,9,"huj5c",53.6904106140137,20.0136985778809,9
"dohum","f",55.9643821716309,5,NA,NA,NA,NA,NA,NA,NA,NA
"jjux9","m",61.6958885192871,8,NA,NA,NA,NA,NA,NA,NA,NA
"yk1g9","m",58.6958885192871,7,NA,NA,NA,NA,NA,NA,NA,NA
"otpws","m",30.6767120361328,1.82000005245209,"d1mdm",65.6986312866211,35.0219192504883,5,"nyc7c",59.6958885192871,29.0191783905029,5
"ohvbn","m",25.1369857788086,NA,"k8osu",34.0219192504883,8.88493156433105,6,"c5n0z",54.6931495666504,29.5561637878418,7
"pebe1","m",35.6794509887695,3.64000010490417,NA,NA,NA,NA,"nrp9n",64.0438385009766,28.3643836975098,5
"sugb4","f",58.0410957336426,7,NA,NA,NA,NA,"m3m35",76.7068481445312,18.6657543182373,2
"iwy8v","m",25.5424652099609,0.819999992847443,"wovdr",53.0054779052734,27.4630146026611,11,"jg4s2",52.689998626709,27.147533416748,9
"skj1s","m",31.9205474853516,3.64000010490417,NA,NA,NA,NA,NA,NA,NA,NA
"mpyu1","f",42.6849327087402,3,"af96q",88.7013702392578,46.0164375305176,5,NA,NA,NA,NA
"ahe83","f",16.6657543182373,NA,NA,NA,NA,NA,"sg5qo",53.2999992370605,36.6342468261719,8
"v3er0","m",37.6794509887695,7.6399998664856,"hz6a4",83.7123260498047,46.0328750610352,4,"ublf6",78.709587097168,41.0301361083984,1
"xtqpe","f",19.8876705169678,0,"gacrv",61.8904113769531,42.0027389526367,9,"xyn1z",46,26.1123294830322,8
"qp8yr","f",38.7726020812988,4,"ennjt",70.2958908081055,31.523286819458,7,"v3eiu",67.2931518554688,28.5205478668213,5
"hf4np","m",35.024658203125,1,NA,NA,NA,NA,"l2dw7",68.7013702392578,33.6767120361328,8
"yoht0","m",23.6712322235107,0,"tt3t6",64.6986312866211,41.0273971557617,4,"nql9h",60.6958885192871,37.024658203125,4
"uy4g9","f",39.6821899414062,6.82000017166138,NA,NA,NA,NA,NA,NA,NA,NA
"kxqvf","m",39.1506843566895,2.8199999332428,NA,NA,NA,NA,NA,NA,NA,NA
"f4fpf","f",26.0904102325439,1.82000005245209,"jq61d",47.0986289978027,21.0082187652588,8,"lxwvn",45.613697052002,19.523286819458,7
"d1sha","f",42.8849296569824,7.82000017166138,"gsczg",60.0410957336426,17.1561641693115,4,"ubhoo",68.7013702392578,25.8164386749268,4
"bicel","f",26.6739730834961,2.8199999332428,"m2coc",71.7041091918945,45.0301361083984,4,"rotbq",68.7013702392578,42.0273971557617,4
"ngohy","m",27.6739730834961,NA,"k07ai",50.6904106140137,23.0164375305176,9,"gidcz",45.6849327087402,18.0109596252441,9
"vvoas","m",60.7561645507812,0,"svjgk",69.8000030517578,9.04383563995361,7,"shmnm",80.5780792236328,19.8219184875488,8
"yws1e","f",21.668493270874,NA,"k07ai",50.6904106140137,29.0219173431396,9,"gidcz",45.6849327087402,24.0164375305176,9
"ichyy","m",53.6904106140137,4,"hzozr",55.0383567810059,1.34794521331787,3,"aprm6",65.5424652099609,11.8520545959473,3
"gkr12","m",58.4931488037109,8,"l5t1z",64.0438385009766,5.55068492889404,4,"jdspk",81.5534210205078,23.0602741241455,4
"qslfh","f",19.668493270874,1.63999998569489,"y8zqe",46.0328750610352,26.3643836975098,8,"lcr80",44.6699981689453,25.0015068054199,8
"yjyxv","f",19.668493270874,0.819999992847443,"sdpgv",57.6931495666504,38.024658203125,11,"ucik7",53.0438346862793,33.3753433227539,5
"ntb4v","f",26.5068492889404,0.819999992847443,"rb1sk",62.1863021850586,35.6794509887695,6,"ov36g",56.6931495666504,30.1863021850586,6
"sargm","f",18.7561645507812,0,"r5ond",43.6849327087402,24.9287662506104,9,"vo3o3",43.5698623657227,24.8136978149414,8
"mr20g","f",42.7753410339355,3,"qqwmq",69.7013702392578,26.9260272979736,5,"zjnn6",64.6986312866211,21.9232883453369,5
"o9ut4","f",45.6849327087402,7,NA,NA,NA,NA,NA,NA,NA,NA
"sgw2x","f",21.2712326049805,0.819999992847443,"jk2ol",48.5972595214844,27.3260269165039,8,"cwcl0",41.1150703430176,19.8438358306885,8
"gqstr","f",35.6794509887695,2.8199999332428,NA,NA,NA,NA,"l2dw7",68.7013702392578,33.0219192504883,8
"lymiq","f",21.668493270874,2.46000003814697,NA,NA,NA,NA,"goy7c",57.6931495666504,36.024658203125,5
"gtx2a","f",18.668493270874,NA,"yk1g9",58.6958885192871,40.0273971557617,7,"v2avr",32.6027412414551,13.9342470169067,5
"zb8c4","f",20.758903503418,1.63999998569489,NA,NA,NA,NA,NA,NA,NA,NA
"v6zly","f",24.6712322235107,0.819999992847443,"bl9vt",71.1342468261719,46.4630126953125,6,"eocnw",59.6958885192871,35.024658203125,9
"r7rjx","m",23.6712322235107,0,"d07y8",38.024658203125,14.3534250259399,9,"gts60",58.689998626709,35.0187683105469,6
"t3dhe","f",37.5178070068359,3.64000010490417,"ns62j",61.5534248352051,24.0356159210205,8,"m7g5v",60,22.4821910858154,10
"l4o7k","m",23.6712322235107,0.819999992847443,NA,NA,NA,NA,"nrp9n",64.0438385009766,40.3726043701172,5
"hmc4q","m",28.6739730834961,0,"s6ywf",52.6904106140137,24.0164375305176,6,"il6db",51.6904106140137,23.0164375305176,6
"ti240","m",23.6712322235107,0,"hpzze",52.6767120361328,29.0054798126221,11,"zxq97",49.0684928894043,25.3972606658936,6
"ud048","f",36.6794509887695,5.82000017166138,NA,NA,NA,NA,NA,NA,NA,NA
"kc58i","m",33.8712310791016,1.63999998569489,"djtm0",65.6986312866211,31.8273963928223,8,"gapa8",62.6986312866211,28.8273963928223,8
"bshlz","f",47.687671661377,3,NA,NA,NA,NA,NA,NA,NA,NA
"x3o5o","m",61.6958885192871,8,NA,NA,NA,NA,NA,NA,NA,NA
"oacav","f",46.7780838012695,NA,NA,NA,NA,NA,"m8jcf",81.3835601806641,34.6054801940918,6
"dtjkw","f",59.7698631286621,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jbqay","f",21.4164390563965,0.819999992847443,"gkr12",58.4931488037109,37.0767135620117,8,"yh33s",49.2904090881348,27.8739719390869,8
"y75sj","m",21.668493270874,0,"r5ond",43.6849327087402,22.0164375305176,9,"vo3o3",43.5698623657227,21.9013690948486,8
"u04hn","f",22.7616443634033,1,NA,NA,NA,NA,NA,NA,NA,NA
"nwyjs","m",29.7506847381592,1.82000005245209,"ckk5y",NA,NA,NA,"v4xq2",76.7068481445312,46.9561653137207,8
"kniu1","m",31.6767120361328,NA,"vqyp3",NA,NA,NA,"m6n61",48.687671661377,17.0109596252441,4
"ioz0i","f",24.6712322235107,1.82000005245209,NA,NA,NA,NA,"oajta",59.6958885192871,35.024658203125,8
"p6ihp","f",35.024658203125,3,"b02l0",68.1095886230469,33.0849304199219,11,"xp23u",51.0356178283691,16.0109596252441,8
"bryby","f",19.8986301422119,0,"wo7v8",57.3835601806641,37.4849319458008,5,"dohum",55.9643821716309,36.0657539367676,5
"ojmnk","f",29.6739730834961,4.6399998664856,NA,NA,NA,NA,NA,NA,NA,NA
"xaiho","m",24.4931507110596,0,"m7ovk",66.4383544921875,41.9452056884766,8,"kwqym",62.5945205688477,38.1013717651367,8
"a82fp","f",26.6739730834961,2.64000010490417,"i02te",48.687671661377,22.0136985778809,8,"pj6gi",46.687671661377,20.0136985778809,8
"va4qh","m",37.6794509887695,1,NA,NA,NA,NA,"shmnm",80.5780792236328,42.8986282348633,8
"n4bnw","f",18.668493270874,0.819999992847443,"b73wv",39.7726020812988,21.1041088104248,2,"osgtl",44.6849327087402,26.0164375305176,4
"nt05g","f",56.6931495666504,3,NA,NA,NA,NA,NA,NA,NA,NA
"cvlem","f",45.6849327087402,5.82000017166138,NA,NA,NA,NA,"ldo6h",50.6164398193359,4.93150663375854,5
"tbio6","f",18.9178085327148,1.63999998569489,"sdpgv",57.6931495666504,38.7753410339355,11,"psbka",53.4137001037598,34.4958915710449,6
"cv4w4","f",32.6767120361328,2.64000010490417,"xb4af",51,18.3232879638672,9,"w98hh",59.6958885192871,27.0191783905029,8
"w3lki","m",31.6767120361328,NA,NA,NA,NA,NA,NA,NA,NA,NA
"frxjr","f",33.2438354492188,0,"gacrv",61.8904113769531,28.6465759277344,9,NA,NA,NA,NA
"wkilb","f",42.6849327087402,2,NA,NA,NA,NA,NA,NA,NA,NA
"gm1fy","m",22.6602745056152,0,"wo7v8",57.3835601806641,34.7232894897461,5,"dohum",55.9643821716309,33.3041114807129,5
"ov36g","f",56.6931495666504,6,NA,NA,NA,NA,NA,NA,NA,NA
"h4wlc","f",21.693151473999,1.63999998569489,"z4oz2",44.2849311828613,22.5917816162109,5,"iumiz",39.2547950744629,17.5616436004639,5
"utd0g","f",15.213698387146,0,NA,NA,NA,NA,"lsphv",31.1068496704102,15.8931503295898,5
"iy6jp","f",35.6794509887695,5,"wkvbx",76.7068481445312,41.0273971557617,7,"mzg96",66.7013702392578,31.0219173431396,7
"fjxek","f",37.7561645507812,4.6399998664856,"ennjt",70.2958908081055,32.5397262573242,7,"v3eiu",67.2931518554688,29.5369853973389,5
"enuhr","m",31.4054794311523,2.8199999332428,"su674",57.6931495666504,26.2876720428467,8,"q9ltf",51.9945220947266,20.5890407562256,8
"yxe6k","m",21.0876712799072,0,"lydne",44.6849327087402,23.5972595214844,6,"ahe8m",39.6821899414062,18.5945205688477,6
"znzc9","f",19.7534255981445,0.819999992847443,"tl1i3",44.6849327087402,24.9315071105957,6,"w9k50",40.6821899414062,20.9287662506104,6
"oayyk","f",23.0465755462646,2.64000010490417,"k8osu",34.0219192504883,10.9753427505493,6,"c5n0z",54.6931495666504,31.6465759277344,7
"uildo","f",61.7424659729004,6,NA,NA,NA,NA,NA,NA,NA,NA
"motig","m",33.6767120361328,2.46000003814697,"xx5lt",62.6986312866211,29.0219173431396,3,"nt05g",56.6931495666504,23.0164375305176,3
"gpzwn","m",31.0438346862793,3.8199999332428,"m7ovk",66.4383544921875,35.3945198059082,8,"kwqym",62.5945205688477,31.5506858825684,8
"lard0","m",32.758903503418,1.82000005245209,"lm10r",69.4904098510742,36.7315063476562,9,"eud8v",NA,NA,NA
"xyn1z","f",44.0739707946777,8,NA,NA,NA,NA,NA,NA,NA,NA
"kdijb","m",25.6712322235107,2.64000010490417,"x95x7",48.687671661377,23.0164375305176,6,"i1r6g",45.6849327087402,20.0136985778809,6
"f93kg","m",66.7013702392578,2,NA,NA,NA,NA,NA,NA,NA,NA
"zxq2k","m",17.5643844604492,0,"eezra",NA,NA,NA,NA,NA,NA,NA
"atsoy","f",26.6739730834961,4.6399998664856,NA,NA,NA,NA,NA,NA,NA,NA
"ybo44","f",49.7808227539062,6,"p7gf1",NA,NA,NA,"yv6mi",NA,NA,NA
"q4620","f",30.7315063476562,2,"d55g6",59.3698616027832,28.638355255127,6,"uildo",61.7424659729004,31.0109596252441,6
"ht0hf","f",16.7315063476562,0.819999992847443,"rxrlk",52.2082176208496,35.4767112731934,3,"wve6b",NA,NA,NA
"a9olt","m",32.6767120361328,NA,"wkvbx",76.7068481445312,44.0301361083984,7,"mzg96",66.7013702392578,34.024658203125,7
"apqu8","f",38.5205497741699,7,"tt3t6",64.6986312866211,26.1780815124512,4,"nql9h",60.6958885192871,22.1753425598145,4
"gyqby","m",46.687671661377,1,NA,NA,NA,NA,NA,NA,NA,NA
"wtpdn","f",21.758903503418,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6kq7","f",17.9178085327148,0,"mak28",41.6821899414062,23.76438331604,6,NA,NA,NA,NA
"qy043","f",19.6739730834961,1,"ka6ve",49.7643852233887,30.0904102325439,5,"bs7le",45.7616424560547,26.0876712799072,5
"l034n","m",21.9808216094971,0,"difg7",34.0219192504883,12.0410957336426,6,"wif8n",51.6904106140137,29.7095890045166,7
"jw7ft","f",17.2849311828613,0.819999992847443,"dx3a1",58.0410957336426,40.7561645507812,9,"j3a53",59.9232864379883,42.638355255127,9
"tri6b","m",18.668493270874,0,NA,NA,NA,NA,"flddj",NA,NA,NA
"uvpp8","m",41.6821899414062,5.82000017166138,NA,NA,NA,NA,"gts60",58.689998626709,17.0078086853027,6
"rh09r","m",46.4356155395508,3.8199999332428,NA,NA,NA,NA,NA,NA,NA,NA
"pvj2s","m",47.7972602844238,0,"p7gf1",NA,NA,NA,"yv6mi",NA,NA,NA
"s7kpg","m",30.6767120361328,0,NA,NA,NA,NA,"oajta",59.6958885192871,29.0191783905029,8
"n90qr","f",38.9068489074707,8.81999969482422,NA,NA,NA,NA,NA,NA,NA,NA
"yh33s","f",49.2904090881348,8,NA,NA,NA,NA,NA,NA,NA,NA
"jg5ri","f",34.3534240722656,1,"hz6a4",83.7123260498047,49.3589057922363,4,"ublf6",78.709587097168,44.3561630249023,1
"zdo9f","m",24.6712322235107,0,"m5e5y",46.687671661377,22.0164375305176,7,"k1cjs",42.6849327087402,18.0136985778809,7
"gxc7z","f",54.6931495666504,6,NA,NA,NA,NA,NA,NA,NA,NA
"xjanf","m",20.4082183837891,0,"gacrv",61.8904113769531,41.4821929931641,9,"xyn1z",46,25.5917816162109,8
"iumiz","f",39.2547950744629,5.82000017166138,"vnsnz",67.7013702392578,28.4465751647949,8,"zmak2",67.7013702392578,28.4465751647949,8
"nsyji","m",21.7616443634033,0,"ka6ve",49.7643852233887,28.0027389526367,5,"bs7le",45.7616424560547,24,5
"j3a53","f",59.9232864379883,9,NA,NA,NA,NA,NA,NA,NA,NA
"b291o","f",20.0986309051514,0.819999992847443,"ichyy",53.6904106140137,33.5917816162109,4,"eqjs9",46.687671661377,26.5890407562256,4
"ntacu","f",55.6986312866211,6,NA,NA,NA,NA,NA,NA,NA,NA
"p3zo7","m",54.0356178283691,4,NA,NA,NA,NA,"x6d95",NA,NA,NA
"dqclv","m",55.6931495666504,9,"f3ixh",72.04931640625,16.356164932251,7,"dit9p",72.9643859863281,17.2712326049805,6
"bmmtj","f",37.7561645507812,5.46000003814697,"svjgk",69.8000030517578,32.0438346862793,7,"shmnm",80.5780792236328,42.8219184875488,8
"imooh","f",32.7671241760254,1.63999998569489,NA,NA,NA,NA,NA,NA,NA,NA
"o2zig","f",36.7698631286621,6.6399998664856,NA,NA,NA,NA,NA,NA,NA,NA
"q53aw","m",45.7753410339355,NA,NA,NA,NA,NA,NA,NA,NA,NA
"p01rw","m",54.6931495666504,5,"ennjt",70.2958908081055,15.6027393341064,7,"v3eiu",67.2931518554688,12.6000003814697,5
"g3nog","f",22.9232883453369,0,"djtm0",65.6986312866211,42.7753410339355,8,"gapa8",62.6986312866211,39.7753410339355,8
"pdw5h","f",48.687671661377,3,"g55ic",78.5589065551758,29.8712329864502,7,"h539p",70.0383529663086,21.3506851196289,7
"bu6h5","m",23.120548248291,0,"b02l0",68.1095886230469,44.9890403747559,11,"a54cw",62,38.879451751709,4
"y5zop","f",21.1863021850586,1.63999998569489,"jq61d",47.0986289978027,25.9123287200928,8,"lxwvn",45.613697052002,24.427396774292,7
"osgtl","f",44.6849327087402,4,"vnsnz",67.7013702392578,23.0164375305176,8,"zmak2",67.7013702392578,23.0164375305176,8
"ivew3","f",31.210958480835,3,"rb1sk",62.1863021850586,30.975341796875,6,"ov36g",56.6931495666504,25.4821910858154,6
"u15cf","f",34.6794509887695,2.8199999332428,"difg7",34.0219192504883,-0.657534241676331,6,"wif8n",51.6904106140137,17.0109596252441,7
"eaie9","m",22.6712322235107,0,NA,NA,NA,NA,"r7aoy",40.6821899414062,18.0109596252441,7
"ii4y2","f",31.4301376342773,4.6399998664856,"m2coc",71.7041091918945,40.2739715576172,4,"rotbq",68.7013702392578,37.2712326049805,4
"qdg62","m",38.7561645507812,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a1sj4","m",28.0164375305176,4.82000017166138,"m9b4g",63.3506851196289,35.3342475891113,6,"hi4t0",55.9452056884766,27.9287662506104,6
"a9phk","f",20.668493270874,NA,NA,NA,NA,NA,NA,NA,NA,NA
"td770","f",24.7260265350342,3.64000010490417,"z560m",51.6904106140137,26.9643840789795,6,"c37zu",45.6849327087402,20.9589042663574,6
"kwqym","f",62.5945205688477,8,NA,NA,NA,NA,NA,NA,NA,NA
"kx159","f",69.7917785644531,NA,NA,NA,NA,NA,NA,NA,NA,NA
"r7aoy","f",40.6821899414062,8.64000034332275,NA,NA,NA,NA,NA,NA,NA,NA
"ve5tn","m",28.6739730834961,0.819999992847443,"kbpme",51.6904106140137,23.0164375305176,9,"ehddk",39.0273971557617,10.3534250259399,4
"d3xeu","f",20.758903503418,1,NA,NA,NA,NA,NA,NA,NA,NA
"h71u1","f",28.6739730834961,4.6399998664856,NA,NA,NA,NA,NA,NA,NA,NA
"ic20w","f",17.6657543182373,0,NA,NA,NA,NA,"mpd19",38.024658203125,20.3589038848877,4
"e7846","f",18.668493270874,0.819999992847443,NA,NA,NA,NA,NA,NA,NA,NA
"jzf2m","m",33.1616439819336,4.6399998664856,"m9b4g",63.3506851196289,30.1890411376953,6,"hi4t0",55.9452056884766,22.783561706543,6
"bs7le","f",45.7616424560547,5,NA,NA,NA,NA,NA,NA,NA,NA
"x5gca","f",37.5178070068359,4.82000017166138,"ns62j",61.5534248352051,24.0356159210205,8,"m7g5v",60,22.4821910858154,10
"mjgwi","m",24.6821918487549,0,"uzsw5",38.0273971557617,13.3452053070068,3,"f9fzz",31.0219173431396,6.33972597122192,3
"ydiqo","m",45.6849327087402,3,NA,NA,NA,NA,NA,NA,NA,NA
"tz61p","m",15.6712331771851,0,"nsc6f",54.0383567810059,38.3671226501465,6,"ntacu",55.6986312866211,40.0273971557617,6
"kt975","m",52.2246589660645,8.64000034332275,NA,NA,NA,NA,NA,NA,NA,NA
"y5b34","f",28.1671237945557,1,"ttpdq",65.6438369750977,37.4767112731934,4,"h1frn",48.687671661377,20.5205478668213,4
"ftzvu","f",17.3671226501465,0.819999992847443,"d07y8",38.024658203125,20.6575336456299,9,"azw88",48.312328338623,30.9452056884766,7
"usz1u","m",35.6739730834961,3.64000010490417,NA,NA,NA,NA,NA,NA,NA,NA
"lvkzl","f",52.783561706543,4,NA,NA,NA,NA,NA,NA,NA,NA
"zgmtc","f",48.687671661377,9.81999969482422,NA,NA,NA,NA,NA,NA,NA,NA
"ccjbb","f",49.687671661377,5,"rah09",77.0904083251953,27.4027404785156,5,"ktlim",78.7315063476562,29.0438346862793,5
"msik4","m",51.0821914672852,2.8199999332428,"svjgk",69.8000030517578,18.7178077697754,7,"shmnm",80.5780792236328,29.4958896636963,8
"hsci1","m",45.2794532775879,3,NA,NA,NA,NA,"m3m35",76.7068481445312,31.427396774292,2
"fdqca","f",19.668493270874,1.63999998569489,"ydiqo",45.6849327087402,26.0164375305176,3,"mpyu1",42.6849327087402,23.0164375305176,3
"dgov9","f",26.6739730834961,2.8199999332428,NA,NA,NA,NA,NA,NA,NA,NA
"i1r6g","f",45.6849327087402,6.82000017166138,"m7ovk",66.4383544921875,20.7534255981445,8,"kwqym",62.5945205688477,16.9095897674561,8
"l11ak","f",22.6712322235107,0,"ichyy",53.6904106140137,31.0191783905029,4,"eqjs9",46.687671661377,24.0164375305176,4
"ralyg","m",16.0410957336426,0,"gkr12",58.4931488037109,42.4520530700684,8,"yh33s",49.2904090881348,33.2493133544922,8
"i6mzm","f",21.7452049255371,1.63999998569489,NA,NA,NA,NA,NA,NA,NA,NA
"qbb65","f",32.6849327087402,1,"g55ic",78.5589065551758,45.8739738464355,7,"h539p",70.0383529663086,37.3534240722656,7
"lcm0k","f",26.6739730834961,3.46000003814697,NA,NA,NA,NA,NA,NA,NA,NA
"za0c3","m",24.7616443634033,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lydne","m",44.6849327087402,7.6399998664856,"xp939",69.4602737426758,24.7753429412842,6,"f2m2s",71.7041091918945,27.0191783905029,3
"yfose","m",23.7616443634033,0,"e7how",65.9589004516602,42.1972618103027,5,NA,NA,NA,NA
"wy97i","f",24.6712322235107,1.63999998569489,NA,NA,NA,NA,NA,NA,NA,NA
"wovdr","m",53.0054779052734,11,NA,NA,NA,NA,NA,NA,NA,NA
"cvv94","m",32.6602745056152,4.82000017166138,"dx3a1",58.0410957336426,25.3808212280273,9,"j3a53",59.9232864379883,27.2630138397217,9
"q33gs","m",21.5068492889404,0,"qojbm",45.6849327087402,24.1780815124512,7,"tk810",42.4000015258789,20.8931503295898,7
"m2coc","m",71.7041091918945,4,NA,NA,NA,NA,NA,NA,NA,NA
"u26ac","m",22.6712322235107,0,NA,NA,NA,NA,"sg5qo",53.2999992370605,30.6287670135498,8
"i02te","m",48.687671661377,9.64000034332275,NA,NA,NA,NA,NA,NA,NA,NA
"eu6oi","m",16.6739730834961,NA,NA,NA,NA,NA,NA,NA,NA,NA
"auyvk","f",37.6794509887695,0,NA,NA,NA,NA,NA,NA,NA,NA
"w50it","m",78.6137008666992,1,NA,NA,NA,NA,NA,NA,NA,NA
"gkx34","f",29.1616439819336,2.64000010490417,NA,NA,NA,NA,NA,NA,NA,NA
"cwcl0","f",41.1150703430176,9.64000034332275,"hz6a4",83.7123260498047,42.5972595214844,4,"eocnw",59.6958885192871,18.5808219909668,9
"k7ep5","f",29.6739730834961,2,"bsnmn",60.6958885192871,31.0219173431396,7,"ddyp5",55.6931495666504,26.0191783905029,7
"av879","m",22.6712322235107,0.819999992847443,NA,NA,NA,NA,NA,NA,NA,NA
"z2efv","f",23.7452049255371,0.819999992847443,NA,NA,NA,NA,NA,NA,NA,NA
"vo36y","m",26.1561641693115,1,"v5viw",47.263011932373,21.1068496704102,7,"vi3sc",45.3397254943848,19.1835613250732,8
"v3hak","f",20.3972606658936,0,"xb4af",51,30.6027393341064,9,"w98hh",59.6958885192871,39.2986297607422,8
"pvlct","m",24.6712322235107,2.46000003814697,"peio9",62.6986312866211,38.0273971557617,8,NA,NA,NA,NA
"nqii1","f",17.7945213317871,0,"hpzze",52.6767120361328,34.8821907043457,11,"cvlem",45.6849327087402,27.8904113769531,5
"ih9j7","f",37.4410972595215,5,"nsc6f",54.0383567810059,16.5972595214844,6,"ntacu",55.6986312866211,18.2575340270996,6
"eguwf","f",23.2465744018555,1.82000005245209,NA,NA,NA,NA,NA,NA,NA,NA
"uee8u","f",28.6739730834961,2.8199999332428,"wkvbx",76.7068481445312,48.0328750610352,7,"mzg96",66.7013702392578,38.0273971557617,7
"cd7qo","f",32.5890426635742,3.64000010490417,"xb4af",51,18.4109592437744,9,"w98hh",59.6958885192871,27.1068496704102,8
"m79n5","f",30.5616436004639,1,NA,NA,NA,NA,"ldo6h",50.6164398193359,20.0547943115234,5
"fxrnq","f",27.687671661377,3.64000010490417,"su674",57.6931495666504,30.0054798126221,8,"q9ltf",51.9945220947266,24.306848526001,8
"br22z","m",41.0273971557617,3,"j02o1",77.0400009155273,36.0126037597656,4,"dysgr",81.6958923339844,40.6684913635254,4
"jksa1","m",20.2958908081055,0,"d55g6",59.3698616027832,39.0739707946777,6,"uildo",61.7424659729004,41.4465751647949,6
"q9ltf","f",51.9945220947266,8,NA,NA,NA,NA,NA,NA,NA,NA
"s773d","f",24.4109592437744,NA,"gd0wb",NA,NA,NA,"kbev9",49.5013694763184,25.0904102325439,5
"ym22s","m",20.668493270874,0,"x95x7",48.687671661377,28.0191783905029,6,"i1r6g",45.6849327087402,25.0164375305176,6
"su674","m",57.6931495666504,8,NA,NA,NA,NA,NA,NA,NA,NA
"m6y99","m",20.7452049255371,0,"oa8jz",51.6904106140137,30.9452056884766,3,"mr20g",42.7753410339355,22.0301361083984,3
"u18df","m",17.9835624694824,0,"z560m",51.6904106140137,33.7068481445312,6,"c37zu",45.6849327087402,27.7013702392578,6
"spq5s","f",59.8383560180664,3,NA,NA,NA,NA,NA,NA,NA,NA
"x2y6l","f",33.7671241760254,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a76fj","m",28.7671241760254,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jjsw4","m",16.2739734649658,0,"ztbne",29.0191783905029,12.7452058792114,3,"nuyml",40.6821899414062,24.4082183837891,7
"wox37","f",27.7479457855225,1.82000005245209,NA,NA,NA,NA,NA,NA,NA,NA
"m7ovk","m",66.4383544921875,8,NA,NA,NA,NA,"qjeep",84.7260284423828,18.2876720428467,5
"pdg4y","m",31.6767120361328,0.819999992847443,"s6ywf",52.6904106140137,21.0136985778809,6,"il6db",51.6904106140137,20.0136985778809,6
"c94to","f",17.5671234130859,0,NA,NA,NA,NA,"pdw5h",48.687671661377,31.120548248291,3
"wuqnj","m",38.6821899414062,2.64000010490417,"f93kg",66.7013702392578,28.0191783905029,2,"kvhm2",61.6958885192871,23.0136985778809,2
